match,decision,decision_partner,male_flag,samerace,age,age_partner,goal_code,date_frequency,go_out_frequency,expected_happy,score_attractive,score_sincere,score_intelligence,score_fun,score_ambition,score_interest,score_overall,score_prob_match
1,1,1,1,0,27,28,2,6,5,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
0,1,0,1,0,27,30,2,6,5,6,6.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0
0,1,0,1,0,27,27,2,6,5,6,6.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0
0,0,0,1,0,27,23,2,6,5,6,5.0,4.0,6.0,4.0,6.0,6.0,5.0,4.0
0,0,0,1,0,27,23,2,6,5,6,5.0,4.0,6.0,6.0,5.0,5.0,4.0,4.0
0,1,0,1,0,27,23,2,6,5,6,6.0,5.0,6.0,4.0,5.0,4.0,5.0,4.0
0,1,0,1,0,27,29,2,6,5,6,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0
0,1,0,0,1,27,33,2,7,3,5,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0
0,0,1,0,0,27,27,2,7,3,5,7.0,9.0,7.0,7.0,9.0,2.0,5.0,5.0
0,0,1,0,0,27,33,2,7,3,5,7.0,9.0,8.0,7.0,9.0,2.0,5.0,5.0
0,1,0,0,0,27,33,2,7,3,5,8.0,8.0,9.0,8.0,9.0,5.0,8.0,7.0
0,1,0,0,0,24,33,1,6,2,4,7.0,7.0,8.0,8.0,8.0,7.0,7.0,6.0
0,0,0,0,0,24,27,1,6,2,4,5.0,7.0,7.0,6.0,7.0,7.0,5.0,5.0
0,0,0,0,1,24,33,1,6,2,4,4.0,9.0,7.0,3.0,7.0,3.0,4.0,4.0
0,1,0,0,1,24,33,1,6,2,4,7.0,7.0,8.0,9.0,8.0,7.0,8.0,7.0
1,1,1,0,0,29,33,2,6,1,2,8.0,8.0,7.0,7.0,7.0,6.0,7.0,5.0
0,0,1,0,0,29,27,2,6,1,2,4.0,4.0,6.0,4.0,6.0,4.0,3.0,5.0
0,0,1,0,1,29,33,2,6,1,2,4.0,6.0,6.0,4.0,4.0,3.0,5.0,5.0
0,0,1,0,1,29,23,2,6,1,2,6.0,8.0,8.0,7.0,9.0,3.0,5.0,5.0
0,0,1,0,1,29,33,2,6,1,2,6.0,8.0,7.0,8.0,8.0,6.0,6.0,5.0
0,1,0,0,0,55,33,6,7,3,10,8.0,7.0,8.0,7.0,5.0,8.0,8.0,1.0
0,0,0,0,0,55,27,6,7,3,10,5.0,6.0,7.0,6.0,7.0,4.0,4.0,1.0
0,0,1,0,1,55,33,6,7,3,10,4.0,7.0,9.0,6.0,8.0,5.0,4.0,1.0
0,1,0,0,1,55,33,6,7,3,10,8.0,7.0,8.0,8.0,8.0,6.0,7.0,1.0
0,1,0,0,0,29,33,1,4,1,5,5.0,10.0,8.0,8.0,6.0,5.0,4.0,5.0
0,1,0,0,0,29,27,1,4,1,5,5.0,10.0,10.0,10.0,8.0,6.0,7.0,7.0
1,1,1,0,1,29,33,1,4,1,5,4.0,9.0,6.0,7.0,8.0,7.0,6.0,8.0
1,1,1,0,1,29,33,1,4,1,5,8.0,8.0,9.0,9.0,8.0,6.0,8.0,10.0
0,0,0,0,0,26,33,1,5,3,5,5.0,10.0,8.0,2.0,5.0,2.0,5.0,2.0
0,0,1,0,0,26,27,1,5,3,5,1.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0
0,0,1,0,1,26,33,1,5,3,5,2.0,10.0,5.0,1.0,5.0,2.0,1.0,1.0
0,0,1,0,1,26,33,1,5,3,5,5.0,5.0,8.0,5.0,5.0,2.0,5.0,1.0
0,0,1,1,1,33,27,1,4,2,8,5.0,10.0,8.0,8.0,7.0,7.0,9.0,10.0
0,0,1,1,0,33,24,1,4,2,8,8.0,9.0,10.0,10.0,8.0,7.0,10.0,10.0
1,1,1,1,0,33,29,1,4,2,8,9.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0
0,0,1,1,0,33,55,1,4,2,8,8.0,2.0,8.0,10.0,6.0,8.0,9.0,6.0
0,0,1,1,0,33,29,1,4,2,8,7.0,8.0,9.0,8.0,10.0,6.0,7.0,4.0
0,0,0,1,0,33,26,1,4,2,8,8.0,8.0,8.0,7.0,10.0,5.0,6.0,5.0
0,1,0,1,0,27,27,1,7,4,7,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
0,0,0,1,0,27,24,1,7,4,7,5.0,5.0,7.0,6.0,6.0,7.0,5.0,6.0
0,1,0,1,0,27,29,1,7,4,7,7.0,6.0,6.0,7.0,6.0,8.0,8.0,7.0
0,0,0,1,0,27,55,1,7,4,7,6.0,7.0,6.0,6.0,5.0,7.0,5.0,6.0
0,0,1,1,0,27,29,1,7,4,7,6.0,6.0,6.0,5.0,7.0,6.0,5.0,6.0
0,1,0,1,0,27,26,1,7,4,7,7.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0
0,1,0,1,0,33,27,4,6,6,8,6.0,7.0,7.0,6.0,8.0,4.0,6.0,5.0
0,0,0,1,1,33,24,4,6,6,8,6.0,10.0,7.0,6.0,6.0,5.0,7.0,5.0
0,1,0,1,1,33,29,4,6,6,8,8.0,6.0,8.0,8.0,8.0,4.0,6.0,4.0
0,1,0,1,1,33,55,4,6,6,8,6.0,10.0,6.0,9.0,4.0,6.0,7.0,6.0
1,1,1,1,1,33,29,4,6,6,8,8.0,7.0,7.0,7.0,6.0,5.0,7.0,4.0
0,1,0,1,1,33,26,4,6,6,8,8.0,6.0,7.0,6.0,7.0,4.0,7.0,4.0
0,1,0,1,1,23,29,2,7,1,5,5.0,6.0,6.0,5.0,7.0,5.0,6.0,3.0
0,0,1,1,0,33,27,1,3,1,5,8.0,8.0,8.0,6.0,5.0,5.0,6.0,7.0
0,0,1,1,1,33,24,1,3,1,5,6.0,9.0,8.0,5.0,8.0,6.0,5.0,5.0
0,1,0,1,1,33,29,1,3,1,5,8.0,5.0,6.0,7.0,8.0,8.0,6.0,5.0
0,0,1,1,1,33,55,1,3,1,5,5.0,9.0,9.0,5.0,4.0,2.0,5.0,1.0
1,1,1,1,1,33,29,1,3,1,5,5.0,7.0,7.0,9.0,9.0,8.0,5.0,5.0
0,1,0,1,1,33,26,1,3,1,5,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0
0,0,0,0,1,24,23,6,7,1,5,5.0,7.0,5.5,4.0,4.0,3.0,4.0,5.0
0,0,0,0,1,24,28,6,7,1,5,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
0,0,1,0,0,24,29,6,7,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,24,29,6,7,1,5,2.0,6.0,7.0,5.0,7.0,2.0,5.0,5.0
0,0,1,0,1,24,28,6,7,1,5,5.0,6.0,6.0,5.0,5.0,3.0,5.0,4.0
0,0,1,0,1,24,29,6,7,1,5,0.0,4.0,6.0,4.0,5.0,2.0,2.0,5.0
0,0,1,0,0,24,29,6,7,1,5,5.0,4.0,5.0,5.0,5.0,3.0,3.0,2.0
0,0,0,0,0,24,30,6,7,1,5,7.0,6.0,8.0,5.0,7.0,1.0,5.0,5.0
0,0,1,0,1,24,30,6,7,1,5,4.0,8.0,7.0,7.0,6.0,7.0,7.0,6.0
0,0,1,0,0,24,32,6,7,1,5,5.0,2.0,3.0,6.0,2.0,5.0,5.0,7.0
1,1,1,0,1,24,23,6,2,1,7,8.0,10.0,10.0,9.0,8.0,7.0,7.0,4.0
1,1,1,0,1,24,30,6,2,1,7,8.0,10.0,10.0,9.0,10.0,8.0,7.0,4.0
0,0,0,0,1,24,28,6,2,1,7,8.0,10.0,9.0,10.0,8.0,9.0,7.0,5.0
0,0,1,0,0,24,29,6,2,1,7,7.0,10.0,10.0,6.0,6.0,6.0,7.0,5.0
0,1,0,0,0,24,32,6,2,1,7,7.0,8.0,10.0,7.0,9.0,7.0,5.0,4.0
0,1,0,0,0,24,24,6,2,1,7,6.0,10.0,10.0,8.0,8.0,7.0,5.0,4.0
0,0,1,0,0,24,29,6,2,1,7,6.0,7.0,8.0,9.0,9.0,7.0,6.0,4.0
1,1,1,0,1,24,28,6,2,1,7,9.0,9.0,9.0,10.0,10.0,8.0,8.0,5.0
1,1,1,0,1,24,29,6,2,1,7,8.0,10.0,10.0,10.0,10.0,9.0,8.0,5.0
1,1,1,0,0,24,29,6,2,1,7,9.0,10.0,10.0,10.0,10.0,9.0,8.0,5.0
1,1,1,0,0,24,30,6,2,1,7,8.0,10.0,10.0,9.0,9.0,9.0,8.0,5.0
0,1,0,0,1,24,30,6,2,1,7,8.0,10.0,10.0,10.0,9.0,10.0,8.0,5.0
1,1,1,0,0,24,32,6,2,1,7,7.0,8.0,9.0,9.0,8.0,9.0,7.0,5.0
0,0,1,0,0,25,23,1,6,3,4,5.0,7.0,6.0,4.0,5.0,5.0,4.0,2.0
1,1,1,0,0,25,30,1,6,3,4,5.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0
0,1,0,0,0,25,28,1,6,3,4,6.0,6.0,6.0,7.0,7.0,5.0,7.0,5.0
0,0,1,0,0,25,29,1,6,3,4,5.0,8.0,7.0,5.0,8.0,4.0,7.0,7.0
0,0,1,0,0,25,24,1,6,3,4,4.0,7.0,7.0,3.0,3.0,2.0,5.0,5.0
0,0,1,0,0,25,29,1,6,3,4,4.0,8.0,8.0,5.0,5.0,3.0,5.0,7.0
0,0,1,0,0,25,28,1,6,3,4,8.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0
0,0,1,0,0,25,29,1,6,3,4,3.0,8.0,8.0,4.0,8.0,8.0,6.0,7.0
0,0,0,0,0,25,29,1,6,3,4,8.0,8.0,7.0,6.0,6.0,5.0,5.0,5.0
1,1,1,0,1,25,30,1,6,3,4,9.0,8.0,8.0,8.0,8.0,8.0,7.0,6.0
0,1,0,0,0,25,20,1,6,3,4,8.0,8.0,7.0,6.0,5.0,4.0,7.0,6.0
1,1,1,0,0,25,30,1,6,3,4,5.0,7.0,7.0,6.0,6.0,4.0,7.0,6.0
0,0,0,0,1,25,32,1,6,3,4,4.0,7.0,7.0,7.0,7.0,6.0,5.0,6.0
1,1,1,0,0,25,29,2,3,1,4,6.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0
0,0,0,0,0,25,32,2,3,1,4,7.0,7.0,7.0,5.0,8.0,6.0,7.0,6.0
0,0,1,0,1,25,24,2,3,1,4,3.0,9.0,8.0,3.0,6.0,2.0,6.0,6.0
0,1,0,0,1,25,29,2,3,1,4,4.0,7.0,6.0,6.0,5.0,7.0,7.0,7.0
1,1,1,0,0,25,28,2,3,1,4,7.0,4.0,5.0,8.0,5.0,7.0,6.0,9.0
1,1,1,0,0,25,29,2,3,1,4,8.0,8.0,8.0,8.0,8.0,5.0,8.0,5.0
1,1,1,0,0,25,30,2,3,1,4,9.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0
1,1,1,0,1,25,20,2,3,1,4,9.0,9.0,7.0,8.0,5.0,8.0,8.0,8.0
0,0,1,0,0,25,32,2,3,1,4,4.0,4.0,8.0,6.0,7.0,3.0,6.0,2.0
0,0,0,0,0,29,23,1,4,2,4,3.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0
1,1,1,0,0,29,30,1,4,2,4,2.0,8.0,9.0,7.0,6.0,6.0,7.0,6.0
0,0,0,0,0,29,28,1,4,2,4,4.0,5.0,5.0,6.0,5.0,3.0,4.0,4.0
0,0,1,0,1,29,31,1,4,2,4,3.0,3.0,8.0,2.0,2.0,2.0,5.0,4.0
0,0,1,0,0,29,29,1,4,2,4,3.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0
0,0,1,0,1,29,24,1,4,2,4,2.0,6.0,7.0,2.0,2.0,2.0,4.0,3.0
1,1,1,0,1,29,29,1,4,2,4,5.0,5.0,5.0,8.0,5.0,5.0,7.0,7.0
1,1,1,0,0,29,28,1,4,2,4,7.0,7.0,5.0,7.0,5.0,7.0,8.0,5.0
0,0,1,0,0,29,29,1,4,2,4,2.0,4.0,6.0,4.0,3.0,2.0,2.0,2.0
1,1,1,0,0,29,29,1,4,2,4,7.0,6.0,8.0,5.0,5.0,4.0,7.0,5.0
0,0,1,0,0,29,30,1,4,2,4,3.0,5.0,4.0,5.0,2.0,3.0,6.0,4.0
0,0,0,0,1,29,20,1,4,2,4,3.0,7.0,2.0,3.0,3.0,3.0,5.0,3.0
0,0,1,0,0,29,30,1,4,2,4,3.0,7.0,4.0,4.0,3.0,3.0,6.0,3.0
1,1,1,0,0,29,32,1,4,2,4,4.0,4.0,6.0,9.0,2.0,4.0,7.0,5.0
0,0,0,0,0,30,23,2,5,3,5,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0
0,0,0,0,0,30,30,2,5,3,5,5.0,6.0,7.0,5.0,6.0,4.0,4.0,3.0
0,0,0,0,0,30,28,2,5,3,5,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0
0,0,1,0,1,30,31,2,5,3,5,3.0,5.0,6.0,2.0,3.0,2.0,2.0,2.0
0,0,1,0,0,30,29,2,5,3,5,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0
0,0,0,0,0,30,32,2,5,3,5,6.0,6.0,5.0,5.0,4.0,3.0,2.0,2.0
0,0,1,0,1,30,24,2,5,3,5,4.0,8.0,8.0,4.0,5.0,4.0,3.0,3.0
0,0,0,0,1,30,29,2,5,3,5,4.0,2.0,4.0,3.0,7.0,2.0,1.0,1.0
1,1,1,0,0,30,28,2,5,3,5,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0
0,0,1,0,0,30,29,2,5,3,5,4.0,6.0,6.0,5.0,5.0,4.0,3.0,2.0
0,1,0,0,0,30,29,2,5,3,5,8.0,7.0,7.0,8.0,8.0,8.0,7.0,6.0
0,0,1,0,0,30,30,2,5,3,5,6.0,7.0,8.0,6.0,6.0,6.0,4.0,4.0
0,0,0,0,0,30,32,2,5,3,5,5.0,5.0,5.0,6.0,4.0,3.0,2.0,1.0
0,1,0,0,0,25,23,2,4,2,4,8.0,7.0,7.0,7.0,5.0,6.0,8.0,8.0
1,1,1,0,0,25,30,2,4,2,4,5.0,7.0,7.0,9.0,9.0,10.0,8.0,10.0
0,0,0,0,0,25,28,2,4,2,4,3.0,4.0,6.0,7.0,5.0,5.0,5.0,9.0
0,0,1,0,0,25,29,2,4,2,4,2.0,2.0,5.0,1.0,3.0,3.0,2.0,5.0
0,0,0,0,1,25,32,2,4,2,4,3.0,4.0,6.0,5.0,9.0,7.0,6.0,10.0
0,0,1,0,0,25,24,2,4,2,4,1.0,3.0,7.0,1.0,8.0,2.0,5.0,6.0
0,0,1,0,0,25,29,2,4,2,4,2.0,3.0,3.0,4.0,4.0,2.0,2.0,8.0
0,0,0,0,0,25,28,2,4,2,4,7.0,6.0,5.0,7.0,6.0,7.0,5.0,7.0
0,0,0,0,0,25,29,2,4,2,4,2.0,3.0,4.0,4.0,6.0,5.0,5.0,8.0
0,1,0,0,1,25,29,2,4,2,4,5.0,3.0,9.0,10.0,9.0,7.0,7.0,8.0
1,1,1,0,0,25,30,2,4,2,4,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
0,1,0,0,0,25,20,2,4,2,4,6.0,8.0,8.0,8.0,10.0,5.0,7.0,7.0
0,1,0,0,0,25,30,2,4,2,4,7.0,6.0,8.0,6.0,8.0,7.0,7.0,6.0
0,0,0,0,0,34,23,2,6,4,7,10.0,9.0,8.0,8.0,8.0,8.0,8.0,5.0
0,1,0,0,0,34,30,2,6,4,7,10.0,8.0,8.0,10.0,8.0,8.0,10.0,8.0
0,0,0,0,0,34,28,2,6,4,7,10.0,8.0,8.0,8.0,10.0,7.0,7.0,5.0
1,1,1,0,1,34,31,2,6,4,7,8.0,10.0,10.0,8.0,8.0,8.0,8.0,7.0
0,0,0,0,0,34,29,2,6,4,7,8.0,9.0,9.0,8.0,7.0,7.0,7.0,5.0
0,1,0,0,0,34,32,2,6,4,7,8.0,9.0,9.0,8.0,8.0,7.0,7.0,6.0
0,0,0,0,1,34,24,2,6,4,7,8.0,10.0,10.0,9.0,9.0,7.0,7.0,5.0
0,1,0,0,1,34,29,2,6,4,7,8.0,8.0,8.0,8.0,10.0,7.0,8.0,7.0
0,1,0,0,0,34,28,2,6,4,7,9.0,9.0,9.0,8.0,9.0,7.0,9.0,7.0
0,1,0,0,0,34,29,2,6,4,7,8.0,8.0,10.0,10.0,9.0,9.0,8.0,6.0
0,1,0,0,0,34,29,2,6,4,7,9.0,9.0,9.0,9.0,10.0,8.0,8.0,7.0
0,1,0,0,0,34,30,2,6,4,7,8.0,10.0,10.0,8.0,9.0,9.0,9.0,7.0
0,1,0,0,1,34,20,2,6,4,7,7.0,8.0,8.0,8.0,8.0,7.0,8.0,7.0
0,1,0,0,0,34,30,2,6,4,7,10.0,9.0,10.0,10.0,10.0,9.0,10.0,8.0
0,1,0,0,0,34,32,2,6,4,7,8.0,8.0,10.0,10.0,9.0,8.0,8.0,6.0
0,0,1,0,0,30,23,1,6,5,9,8.0,7.0,8.0,6.0,7.0,5.0,6.0,8.0
0,0,1,0,0,30,30,1,6,5,9,7.0,6.0,8.0,5.0,8.0,5.0,7.0,7.0
0,1,0,0,0,30,28,1,6,5,9,9.0,7.0,9.0,9.0,8.0,7.0,9.0,8.0
0,0,1,0,1,30,29,1,6,5,9,4.0,9.0,8.0,6.0,6.0,8.0,6.0,10.0
0,0,1,0,0,30,24,1,6,5,9,4.0,10.0,9.0,5.0,7.0,5.0,7.0,5.0
0,0,1,0,0,30,29,1,6,5,9,5.0,8.0,9.0,6.0,8.0,5.0,6.0,10.0
1,1,1,0,0,30,28,1,6,5,9,10.0,9.0,9.0,9.0,8.0,9.0,9.0,10.0
0,0,1,0,0,30,29,1,6,5,9,4.0,5.0,9.0,7.0,8.0,5.0,5.0,5.0
1,1,1,0,0,30,30,1,6,5,9,8.0,7.0,7.0,9.0,7.0,8.0,7.0,10.0
0,0,0,0,0,30,20,1,6,5,9,9.0,8.0,8.0,9.0,8.0,7.0,8.0,10.0
1,1,1,0,0,30,30,1,6,5,9,9.0,9.0,9.0,9.0,6.0,5.0,9.0,9.0
0,0,1,0,0,27,23,1,6,2,5,6.0,8.0,7.0,3.0,3.0,6.0,6.0,7.0
0,1,0,0,0,27,28,1,6,2,5,6.0,3.0,8.0,6.0,5.0,5.0,5.0,5.0
0,0,1,0,0,27,29,1,6,2,5,4.0,4.0,4.0,4.0,4.0,6.0,3.0,3.0
0,1,0,0,1,27,32,1,6,2,5,5.0,6.0,7.0,5.0,5.0,5.0,5.0,5.0
0,0,1,0,0,27,29,1,6,2,5,4.0,4.0,6.0,4.0,4.0,4.0,5.0,6.0
0,0,1,0,0,27,29,1,6,2,5,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0
0,1,0,0,1,27,29,1,6,2,5,8.0,5.0,7.0,7.0,7.0,6.0,5.0,5.0
1,1,1,0,0,27,30,1,6,2,5,6.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0
0,1,0,0,0,27,20,1,6,2,5,8.0,5.0,7.0,7.0,7.0,7.0,7.0,5.0
0,0,0,0,0,27,30,1,6,2,5,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
0,0,1,0,0,27,32,1,6,2,5,4.0,3.0,4.0,5.0,3.0,4.0,4.0,5.0
0,0,0,0,1,25,23,5,5,2,5,7.0,4.0,5.0,3.0,4.0,3.0,4.0,2.0
0,0,0,0,1,25,30,5,5,2,5,6.0,7.0,7.0,6.0,8.0,5.0,6.0,4.0
0,0,0,0,1,25,28,5,5,2,5,4.0,4.0,4.0,7.0,5.0,7.0,5.0,5.0
1,1,1,0,0,25,29,5,5,2,5,7.0,8.0,8.0,8.0,5.0,6.0,8.0,6.0
0,1,0,0,0,25,32,5,5,2,5,8.0,8.0,8.0,7.0,8.0,5.0,5.0,6.0
0,0,0,0,0,25,24,5,5,2,5,4.0,6.0,9.0,2.0,3.0,3.0,3.0,3.0
0,1,0,0,1,25,28,5,5,2,5,7.0,6.0,6.0,5.0,5.0,4.0,5.0,5.0
0,0,0,0,0,25,29,5,5,2,5,9.0,5.0,7.0,8.0,6.0,6.0,6.0,5.0
0,0,1,0,1,25,30,5,5,2,5,5.0,4.0,6.0,4.0,4.0,3.0,4.0,3.0
0,0,0,0,0,25,32,5,5,2,5,4.0,3.0,5.0,7.0,3.0,2.0,3.0,3.0
0,0,0,0,0,27,23,1,4,2,7,6.0,6.0,6.0,5.0,6.0,7.0,6.0,4.0
0,1,0,0,0,27,30,1,4,2,7,6.0,6.0,7.0,8.0,7.0,7.0,6.0,6.0
0,1,0,0,0,27,28,1,4,2,7,7.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0
0,0,0,0,1,27,32,1,4,2,7,6.0,6.0,8.0,5.0,7.0,7.0,6.0,5.0
0,0,1,0,0,27,29,1,4,2,7,6.0,8.0,8.0,8.0,7.0,5.0,7.0,6.0
0,1,0,0,1,27,29,1,4,2,7,9.0,7.0,8.0,8.0,8.0,6.0,7.0,5.0
0,0,1,0,1,27,23,1,4,3,6,6.0,8.0,6.0,4.0,5.0,3.0,6.0,8.0
0,1,0,0,1,27,30,1,4,3,6,5.0,8.0,8.0,6.0,8.0,2.0,7.0,9.0
0,0,0,0,1,27,28,1,4,3,6,3.0,6.0,7.0,5.0,4.0,1.0,3.0,6.0
0,0,1,0,0,27,29,1,4,3,6,1.0,5.0,4.0,1.0,3.0,0.0,2.0,7.0
0,0,1,0,0,27,32,1,4,3,6,3.0,8.0,9.0,6.0,9.0,1.0,5.0,8.0
0,0,1,0,0,27,24,1,4,3,6,2.0,9.0,8.0,2.0,4.0,2.0,4.0,5.0
0,0,1,0,0,27,29,1,4,3,6,4.0,6.0,8.0,4.0,9.0,2.0,3.0,8.0
0,0,1,0,1,27,28,1,4,3,6,5.0,8.0,8.0,7.0,9.0,3.0,6.0,8.0
0,0,0,0,1,27,29,1,4,3,6,2.0,8.0,7.0,5.0,5.0,0.0,2.0,6.0
0,1,0,0,0,27,29,1,4,3,6,7.0,6.0,8.0,7.0,9.0,4.0,7.0,8.0
0,0,0,0,0,27,30,1,4,3,6,4.0,7.0,8.0,4.0,5.0,2.0,5.0,5.0
0,1,0,0,0,27,20,1,4,3,6,7.0,6.0,7.0,7.0,9.0,5.0,6.0,7.0
0,0,0,0,1,27,30,1,4,3,6,3.0,8.0,7.0,5.0,7.0,2.0,5.0,4.0
0,0,1,0,0,27,32,1,4,3,6,2.0,6.0,5.0,6.0,4.0,1.0,2.0,8.0
0,0,1,0,1,26,23,1,4,1,4,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0
0,0,0,0,0,26,32,1,4,1,4,4.0,10.0,9.0,8.0,9.0,8.0,6.0,7.0
0,0,0,0,0,26,24,1,4,1,4,2.0,3.0,5.0,1.0,2.0,2.0,4.0,1.0
1,1,1,0,0,26,29,1,4,1,4,7.0,9.0,9.0,8.0,8.0,7.0,7.0,10.0
1,1,1,0,1,26,28,1,4,1,4,9.0,8.0,8.0,7.0,7.0,9.0,8.0,7.0
0,0,1,0,1,26,29,1,4,1,4,3.0,8.0,6.0,6.0,6.0,7.0,6.0,4.0
0,0,0,1,1,23,24,2,3,2,6,5.0,7.0,7.0,6.0,6.0,4.0,6.0,5.0
1,1,1,1,1,23,24,2,3,2,6,8.0,8.0,7.0,8.0,6.0,7.0,8.0,7.0
0,1,0,1,0,23,25,2,3,2,6,7.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0
0,0,0,1,0,23,29,2,3,2,6,7.0,7.0,8.0,5.0,7.0,1.0,4.0,1.0
0,0,0,1,0,23,30,2,3,2,6,3.0,6.0,7.0,6.0,7.0,2.0,2.0,1.0
0,0,1,1,0,23,25,2,3,2,6,5.0,9.0,8.0,6.0,6.0,3.0,7.0,4.0
0,0,0,1,0,23,34,2,3,2,6,3.0,7.0,8.0,2.0,6.0,1.0,5.0,1.0
0,1,0,1,0,23,30,2,3,2,6,7.0,8.0,7.0,4.0,6.0,7.0,8.0,9.0
0,1,0,1,0,23,27,2,3,2,6,5.0,8.0,7.0,7.0,8.0,5.0,7.0,6.0
0,0,0,1,1,23,25,2,3,2,6,5.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0
0,0,0,1,0,23,27,2,3,2,6,6.0,8.0,8.0,5.0,5.0,3.0,5.0,1.0
0,1,0,1,1,23,27,2,3,2,6,8.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0
0,1,0,1,1,23,26,2,3,2,6,7.0,6.0,6.0,6.0,5.0,6.0,7.0,7.0
1,1,1,1,1,30,24,2,6,1,4,8.0,6.0,6.0,6.0,8.0,6.0,7.0,5.0
1,1,1,1,0,30,25,2,6,1,4,9.0,7.0,7.0,8.0,6.0,6.0,8.0,6.0
1,1,1,1,0,30,29,2,6,1,4,8.0,6.0,8.0,6.0,7.0,5.0,6.0,5.0
0,0,0,1,0,30,30,2,6,1,4,5.0,6.0,7.0,6.0,7.0,6.0,5.0,4.0
1,1,1,1,0,30,25,2,6,1,4,8.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
0,0,1,1,0,30,34,2,6,1,4,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0
0,1,0,1,0,30,30,2,6,1,4,7.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0
0,0,0,1,1,30,25,2,6,1,4,6.0,6.0,7.0,6.0,6.0,6.0,6.0,4.0
0,0,1,1,0,30,27,2,6,1,4,5.0,6.0,8.0,5.0,6.0,6.0,6.0,6.0
0,0,1,1,1,30,27,2,6,1,4,6.0,7.0,7.0,5.0,6.0,5.0,6.0,6.0
0,0,0,1,1,28,24,6,3,1,5,7.0,10.0,9.0,9.0,6.0,3.0,7.0,7.0
0,0,0,1,1,28,24,6,3,1,5,7.0,8.0,9.0,9.0,7.0,9.0,8.0,8.0
0,0,1,1,0,28,25,6,3,1,5,10.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0
0,0,0,1,0,28,29,6,3,1,5,10.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0
0,0,0,1,0,28,30,6,3,1,5,7.0,9.0,10.0,9.0,10.0,5.0,8.0,7.0
0,0,0,1,0,28,25,6,3,1,5,8.0,10.0,10.0,10.0,7.0,8.0,7.0,8.0
0,0,0,1,0,28,34,6,3,1,5,6.0,10.0,9.0,10.0,9.0,10.0,7.0,6.0
0,0,1,1,0,28,30,6,3,1,5,8.0,10.0,10.0,10.0,10.0,9.0,8.0,9.0
0,0,1,1,0,28,27,6,3,1,5,7.0,10.0,8.0,9.0,7.0,6.0,6.0,9.0
0,0,0,1,1,28,25,6,3,1,5,8.0,10.0,8.0,9.0,7.0,5.0,6.0,10.0
0,0,1,1,0,28,27,6,3,1,5,9.0,10.0,10.0,9.0,8.0,5.0,7.0,7.0
0,0,0,1,1,28,27,6,3,1,5,9.0,10.0,10.0,10.0,8.0,5.0,8.0,8.0
0,1,0,1,1,31,29,1,6,4,6,9.0,8.0,10.0,8.0,7.0,7.0,7.0,3.0
0,1,0,1,1,31,30,1,6,4,6,8.0,7.0,10.0,10.0,8.0,7.0,7.0,6.0
1,1,1,1,1,31,34,1,6,4,6,7.0,7.0,8.0,5.0,9.0,8.0,6.0,5.0
0,1,0,1,0,29,24,2,6,2,6,9.0,10.0,10.0,9.0,10.0,8.0,9.0,6.0
0,1,0,1,0,29,24,2,6,2,6,9.0,10.0,10.0,10.0,10.0,9.0,9.0,6.0
0,1,0,1,0,29,25,2,6,2,6,10.0,10.0,10.0,10.0,10.0,9.0,10.0,7.0
1,1,1,1,0,29,25,2,6,2,6,9.0,9.0,10.0,9.0,10.0,7.0,8.0,5.0
